pos	tag	func	message	source_line	has_trace	model	class_key	class_id	verdict
cmd/bbolt/main.go:1784:60	bounds	go.etcd.io/bbolt/cmd/bbolt.findLastBucket	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.findLastBucket	 var lastbucket *bolt.Bucket = tx.Bucket([]byte(bucketNames[0]))	1	p1 = (seq-val #x8000000000000002 #xc000000000000000)	bounds|I I *I.I = I.I([]I(I[N]))	C403	FP/requires-lifting
cmd/bbolt/main.go:1788:36	bounds	go.etcd.io/bbolt/cmd/bbolt.findLastBucket	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.findLastBucket	 for _, bucket := range bucketNames[1:] {	1	p1 = (seq-val #x0000000000000000 #x8000000000000000)	bounds|I I, I := I I[N:] {	C218a	FP/requires-lifting
cmd/bbolt/command_inspect.go:37:16	nil-deref	go.etcd.io/bbolt/cmd/bbolt.inspectFunc	call to (*go.etcd.io/bbolt.DB).View violates its nil-deref requirement	 return db.View(func(tx *bolt.Tx) error {	1	p0 = (seq-val #xf600000000000002 #xf700000000000000)	nil-deref|I I.I(I(I *I.I) I {	C025	FP/invariant
cmd/bbolt/main.go:1634:22	overflow	go.etcd.io/bbolt/cmd/bbolt.isPrintable	call to unicode.IsPrint violates its overflow requirement	  if !unicode.IsPrint(ch) {	1	p0 = (seq-val #x0000000000000002 #x4000000000000000)	overflow|I !I.I(I) {	C064	FP/encoding
cmd/bbolt/main.go:1634:22	overflow	go.etcd.io/bbolt/cmd/bbolt.isPrintable	call to unicode.IsPrint violates its overflow requirement	  if !unicode.IsPrint(ch) {	1	p0 = (seq-val #x0000000000000002 #x8000000000000000)	overflow|I !I.I(I) {	C064	FP/encoding
cmd/bbolt/main.go:1634:22	overflow	go.etcd.io/bbolt/cmd/bbolt.isPrintable	call to unicode.IsPrint violates its overflow requirement	  if !unicode.IsPrint(ch) {	1	p0 = (seq-val #x0000000000000002 #x2000000000000000)	overflow|I !I.I(I) {	C064	FP/encoding
cmd/bbolt/main.go:66:17	nil-deref	go.etcd.io/bbolt/cmd/bbolt.main	call to (*go.etcd.io/bbolt/cmd/bbolt.Main).Run violates its nil-deref requirement	 if err := m.Run(os.Args[1:]...); err == ErrUsage {	1		nil-deref|I I := I.I(I.I[N:]...); I == I {	C356	FP/invariant
cmd/bbolt/command_check.go:32:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newCheckCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.checkOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(checkCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_check.go:32:27	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newCheckCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(checkCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_check.go:28:30	bounds	go.etcd.io/bbolt/cmd/bbolt.newCheckCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newCheckCommand$1	   return checkFunc(cmd, args[0], o)	1	p1 = (seq-val #x8000000000000002 #x9000000000000000)	bounds|I I(I, I[N], I)	C402	FP/requires-lifting
cmd/bbolt/command_inspect.go:19:27	bounds	go.etcd.io/bbolt/cmd/bbolt.newInspectCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newInspectCommand$1	   return inspectFunc(args[0])	1	p1 = (seq-val #x8000000000000002 #x8800000000000000)	bounds|I I(I[N])	C216	FP/requires-lifting
cmd/bbolt/command_surgery.go:188:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryClearPageOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(clearPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:188:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryClearPageOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(clearPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:188:31	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(clearPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:182:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryClearPageOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery.go:185:36	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageCommand$1	   return surgeryClearPageFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/command_surgery.go:255:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageElementsCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryClearPageElementsOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(clearElementCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:255:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageElementsCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryClearPageElementsOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(clearElementCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:255:34	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageElementsCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(clearElementCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:249:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageElementsCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryClearPageElementsOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery.go:252:43	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageElementsCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryClearPageElementsCommand$1	   return surgeryClearPageElementFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/command_surgery.go:26:23	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 surgeryCmd.AddCommand(newSurgeryRevertMetaPageCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery.go:27:23	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 surgeryCmd.AddCommand(newSurgeryCopyPageCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery.go:28:23	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 surgeryCmd.AddCommand(newSurgeryClearPageCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery.go:29:23	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 surgeryCmd.AddCommand(newSurgeryClearPageElementsCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery.go:30:23	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 surgeryCmd.AddCommand(newSurgeryFreelistCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery.go:31:23	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 surgeryCmd.AddCommand(newSurgeryMetaCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery.go:124:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCopyPageCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryCopyPageOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(copyPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:124:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCopyPageCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryCopyPageOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(copyPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:124:30	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCopyPageCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(copyPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:118:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCopyPageCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryCopyPageOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery.go:121:35	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryCopyPageCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryCopyPageCommand$1	   return surgeryCopyPageFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/command_surgery_freelist.go:39:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistAbandonCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(abandonFreelistCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_freelist.go:39:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistAbandonCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(abandonFreelistCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_freelist.go:39:37	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistAbandonCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(abandonFreelistCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_freelist.go:33:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistAbandonCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery_freelist.go:36:42	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistAbandonCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistAbandonCommand$1	   return surgeryFreelistAbandonFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/command_surgery_freelist.go:20:16	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 cmd.AddCommand(newSurgeryFreelistAbandonCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery_freelist.go:21:16	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 cmd.AddCommand(newSurgeryFreelistRebuildCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery_freelist.go:74:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistRebuildCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(rebuildFreelistCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_freelist.go:74:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistRebuildCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(rebuildFreelistCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_freelist.go:74:37	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistRebuildCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(rebuildFreelistCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_freelist.go:68:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistRebuildCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery_freelist.go:71:42	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistRebuildCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryFreelistRebuildCommand$1	   return surgeryFreelistRebuildFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/command_surgery_meta.go:29:16	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 cmd.AddCommand(newSurgeryMetaValidateCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery_meta.go:30:16	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaCommand	call to (*github.com/spf13/cobra.Command).AddCommand violates its nil-deref requirement	 cmd.AddCommand(newSurgeryMetaUpdateCommand())	1		nil-deref|I.I(I())	C010	FP/invariant
cmd/bbolt/command_surgery_meta.go:133:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaUpdateCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(metaUpdateCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_meta.go:133:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaUpdateCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(metaUpdateCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_meta.go:133:32	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaUpdateCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(metaUpdateCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery_meta.go:127:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaUpdateCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery_meta.go:130:37	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaUpdateCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaUpdateCommand$1	   return surgeryMetaUpdateFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/command_surgery_meta.go:41:39	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaValidateCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryMetaValidateCommand$1	   return surgeryMetaValidateFunc(args[0])	1	p1 = (seq-val #x8000000000000002 #x8800000000000000)	bounds|I I(I[N])	C216	FP/requires-lifting
cmd/bbolt/command_surgery.go:65:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryRevertMetaPageCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(revertMetaPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:65:12	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryRevertMetaPageCommand	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).AddFlags violates its nil-deref requirement	 o.AddFlags(revertMetaPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:65:36	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryRevertMetaPageCommand	call to (*github.com/spf13/cobra.Command).Flags violates its nil-deref requirement	 o.AddFlags(revertMetaPageCmd.Flags())	1		nil-deref|I.I(I.I())	C001	FP/encoding
cmd/bbolt/command_surgery.go:59:24	nil-deref	go.etcd.io/bbolt/cmd/bbolt.newSurgeryRevertMetaPageCommand$1	call to (*go.etcd.io/bbolt/cmd/bbolt.surgeryBaseOptions).Validate violates its nil-deref requirement	   if err := o.Validate(); err != nil {	1	p1 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I := I.I(); I != I {	C009b	FP/encoding
cmd/bbolt/command_surgery.go:62:41	bounds	go.etcd.io/bbolt/cmd/bbolt.newSurgeryRevertMetaPageCommand$1	index/slice out of bounds in go.etcd.io/bbolt/cmd/bbolt.newSurgeryRevertMetaPageCommand$1	   return surgeryRevertMetaPageFunc(args[0], o)	1	p1 = (seq-val #xe000000000000002 #xe800000000000000)	bounds|I I(I[N], I)	C027	FP/requires-lifting
cmd/bbolt/main.go:1072:30	nil-deref	go.etcd.io/bbolt/cmd/bbolt.printGoBenchResult	call to (*go.etcd.io/bbolt/cmd/bbolt.BenchResults).Duration violates its nil-deref requirement	 gobenchResult.T = r.Duration()	1	p3 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I.I = I.I()	C024a	FP/encoding
cmd/bbolt/main.go:1073:38	nil-deref	go.etcd.io/bbolt/cmd/bbolt.printGoBenchResult	call to (*go.etcd.io/bbolt/cmd/bbolt.BenchResults).CompletedOps violates its nil-deref requirement	 gobenchResult.N = int(r.CompletedOps())	1	p3 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I.I = I(I.I())	C290	FP/encoding
cmd/bbolt/command_surgery.go:145:29	nil-deref	go.etcd.io/bbolt/cmd/bbolt.surgeryCopyPageFunc	call to (*go.etcd.io/bbolt/internal/common.Meta).IsFreelistPersisted violates its nil-deref requirement	 if meta.IsFreelistPersisted() {	1	p0 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I.I() {	C008c	FP/requires-lifting
cmd/bbolt/command_surgery_freelist.go:91:29	nil-deref	go.etcd.io/bbolt/cmd/bbolt.surgeryFreelistRebuildFunc	call to (*go.etcd.io/bbolt/internal/common.Meta).IsFreelistPersisted violates its nil-deref requirement	 if meta.IsFreelistPersisted() {	1	p0 = (seq-val #x0000000000000002 #x8000000000000000)	nil-deref|I I.I() {	C008c	FP/requires-lifting
cmd/bbolt/command_surgery_meta.go:153:25	nil-deref	go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateFunc	call to (*go.etcd.io/bbolt/internal/common.Meta).PageSize violates its nil-deref requirement	  pageSize = m0.PageSize()	1	p0 = (seq-val #xc000000000000002 #xe000000000000000)	nil-deref|I = I.I()	C039b	FP/encoding
cmd/bbolt/command_surgery_meta.go:161:29	nil-deref	go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateFunc	call to go.etcd.io/bbolt/cmd/bbolt.updateMetaField violates its nil-deref requirement	 mChanged := updateMetaField(m, parseFields(cfg.fields))	1	p0 = (seq-val #x4000000000000002 #x5000000000000000)	nil-deref|I := I(I, I(I.I))	C375	FP/requires-lifting
cmd/bbolt/command_surgery_meta.go:168:50	nil-deref	go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateFunc	call to (*go.etcd.io/bbolt/internal/common.Meta).PageSize violates its nil-deref requirement	 if cfg.metaPageId == 1 && pageSize != m.PageSize() {	1	p0 = (seq-val #x0000000000000004 #x8000000000000000)	nil-deref|I I.I == N && I != I.I() {	C323	FP/invariant
cmd/bbolt/command_surgery_meta.go:169:142	nil-deref	go.etcd.io/bbolt/cmd/bbolt.surgeryMetaUpdateFunc	call to (*go.etcd.io/bbolt/internal/common.Meta).PageSize violates its nil-deref requirement	  fmt.Fprintf(os.Stdout, "WARNING: The page size (%d) in the first meta page doesn't match the second meta page (%d)\n", pageSize, m.PageSize())	1	p0 = (seq-val #x7800000000000100 #x7c00000000000000)	nil-deref|I.I(I.I, S, I, I.I())	C262	FP/requires-lifting
